Date,Ticker,Open,High,Low,Close,Volume
2016-07-28 00:00:00-04:00,CHILE.SN,44.040394905484305,44.356359074241865,43.93102269322207,44.332054138183594,14622063
2016-07-29 00:00:00-04:00,CHILE.SN,44.33205462870668,44.356359565033884,43.99786424140948,44.08293151855469,12642690
2016-08-01 00:00:00-04:00,CHILE.SN,44.082928658651454,44.338130473530725,43.748733318631686,44.2530632019043,14422133
2016-08-02 00:00:00-04:00,CHILE.SN,44.253069255018794,44.253069255018794,43.62114086507049,43.80950164794922,14308316
2016-08-03 00:00:00-04:00,CHILE.SN,43.80949767492387,44.44749975432933,43.80949767492387,44.36851119995117,11970985
2016-08-04 00:00:00-04:00,CHILE.SN,44.3502850519356,44.59940815778361,44.07077828900168,44.423194885253906,14820942
2016-08-05 00:00:00-04:00,CHILE.SN,44.42319114073223,44.59332567774233,44.356355059822704,44.49003219604492,15504222
2016-08-08 00:00:00-04:00,CHILE.SN,44.490030098907845,44.72092695968056,44.36243168936649,44.64193344116211,14790409
2016-08-09 00:00:00-04:00,CHILE.SN,44.64193568705394,44.812070224603666,44.5325634843434,44.61155700683594,55685294
2016-08-10 00:00:00-04:00,CHILE.SN,44.61155640144467,44.842453270700254,44.356354598583245,44.73915481567383,18908034
2016-08-11 00:00:00-04:00,CHILE.SN,44.73915665763666,45.298170153586454,44.62978445190736,45.024742126464844,34665916
2016-08-12 00:00:00-04:00,CHILE.SN,45.024747992869536,45.65667140057067,45.024747992869536,45.54122543334961,10993150
2016-08-16 00:00:00-03:00,CHILE.SN,45.541225700913564,45.51084204131648,44.76346768759934,45.036895751953125,123585780
2016-08-17 00:00:00-03:00,CHILE.SN,45.03689063998629,45.462227005239185,44.793846262816636,45.24956130981445,8594837
2016-08-18 00:00:00-03:00,CHILE.SN,45.2495617909954,45.3285503438949,44.93967635164613,45.00043869018555,6202500
2016-08-19 00:00:00-03:00,CHILE.SN,45.00043733312436,45.571598323767084,44.96397993110014,45.4804573059082,14458668
2016-08-22 00:00:00-03:00,CHILE.SN,45.48045635802554,45.87540905118813,45.10980859903921,45.64451217651367,42898842
2016-08-23 00:00:00-03:00,CHILE.SN,45.64451353980543,46.075923647117584,45.03081642072686,45.8328742980957,42275685
2016-08-24 00:00:00-03:00,CHILE.SN,45.832874297139796,45.93617275767363,45.43184784566542,45.49868392944336,26359242
2016-08-25 00:00:00-03:00,CHILE.SN,45.498685019524146,45.57159982597612,45.35893412769294,45.456153869628906,15726938
2016-08-26 00:00:00-03:00,CHILE.SN,45.45615223355398,45.57159818574602,44.963979794919354,45.35893249511719,14770010
2016-08-29 00:00:00-03:00,CHILE.SN,45.35893433605941,45.32247693266595,45.06727510891171,45.29817199707031,10207156
2016-08-30 00:00:00-03:00,CHILE.SN,45.29817070370618,45.5715987341484,45.267787047877384,45.49868392944336,8686333
2016-08-31 00:00:00-03:00,CHILE.SN,45.49868880291801,45.85111039674112,45.26779189662011,45.790348052978516,14721900
2016-09-01 00:00:00-03:00,CHILE.SN,45.790339721907706,45.790339721907706,45.273862381095135,45.5290641784668,9947544
2016-09-02 00:00:00-03:00,CHILE.SN,45.52906690473798,45.69312272567046,45.26778637124864,45.571598052978516,2683895
2016-09-05 00:00:00-03:00,CHILE.SN,45.57160139577662,45.875413099791885,45.26778969176135,45.486534118652344,3890002
2016-09-06 00:00:00-03:00,CHILE.SN,45.4865314629412,45.86933170044898,44.98220655092248,45.8328742980957,13866287
2016-09-07 00:00:00-03:00,CHILE.SN,45.83288005960409,45.875416188231696,45.14626804950711,45.50476837158203,2617885
2016-09-08 00:00:00-03:00,CHILE.SN,45.50476428200747,45.69312504704776,45.02474428768916,45.59590530395508,5408602
2016-09-09 00:00:00-03:00,CHILE.SN,45.59590518183633,45.529069095840896,45.079427785241535,45.14019012451172,5494753
2016-09-12 00:00:00-03:00,CHILE.SN,45.140194100322475,45.200956444944424,44.66017406501109,44.927528381347656,4523370
2016-09-13 00:00:00-03:00,CHILE.SN,44.92752191877016,45.48653043447778,44.96397932029913,45.27386474609375,6453418
2016-09-14 00:00:00-03:00,CHILE.SN,45.273869500502784,45.7599682386031,45.21310715824024,45.44400405883789,6622276
2016-09-15 00:00:00-03:00,CHILE.SN,45.44399748786356,46.02731091483596,45.26778423357986,46.00300598144531,9616548
2016-09-16 00:00:00-03:00,CHILE.SN,46.00301137719235,46.05769997093732,45.55337503113012,45.71135711669922,12867159
2016-09-20 00:00:00-03:00,CHILE.SN,45.711359959372125,46.17314880227252,45.5412253951021,45.87541580200195,10261906
2016-09-21 00:00:00-03:00,CHILE.SN,45.875409941634246,46.0698494188184,45.571598258533996,45.75996398925781,10877288
2016-09-22 00:00:00-03:00,CHILE.SN,45.759962349855165,45.875408298095614,45.571596625879764,45.662742614746094,6624599
2016-09-23 00:00:00-03:00,CHILE.SN,45.66274927502226,46.10631189395297,45.57160327286156,45.826805114746094,7644052
2016-09-26 00:00:00-03:00,CHILE.SN,46.11846162135042,46.11846162135042,45.58983175321309,45.784271240234375,4073628
2016-09-27 00:00:00-03:00,CHILE.SN,45.78426563635958,45.75388198302959,45.14625866045959,45.565521240234375,9169914
2016-09-28 00:00:00-03:00,CHILE.SN,45.565526912045684,45.571600658825936,44.96398223502503,45.158416748046875,5345384
2016-09-29 00:00:00-03:00,CHILE.SN,45.158415044300774,45.61413506296244,45.14626257679517,45.340702056884766,15026821
2016-09-30 00:00:00-03:00,CHILE.SN,45.340699706105596,45.3346259598694,44.417117197968444,44.648014068603516,6227882
2016-10-03 00:00:00-03:00,CHILE.SN,44.648018211311204,45.267789105066115,44.520414810076765,44.94575119018555,13218748
2016-10-04 00:00:00-03:00,CHILE.SN,44.9457498871113,45.571599483924835,44.9639810757892,45.492610931396484,9846459
2016-10-05 00:00:00-03:00,CHILE.SN,44.963979794919354,45.57159818574602,44.963979794919354,45.35893249511719,2660647
2016-10-06 00:00:00-03:00,CHILE.SN,45.26171480305209,45.48653297115,45.0125916992461,45.14019012451172,6673953
2016-10-07 00:00:00-03:00,CHILE.SN,45.207030317365614,45.21310903904663,44.95183344365088,45.036895751953125,5868301
2016-10-11 00:00:00-03:00,CHILE.SN,45.03689240761626,45.26778930067304,44.362437892134764,45.134117126464844,12596184
2016-10-12 00:00:00-03:00,CHILE.SN,45.13411760060671,45.41361939441856,44.96398304604073,45.207027435302734,6179665
2016-10-13 00:00:00-03:00,CHILE.SN,45.207025050846674,45.207025050846674,44.66624273241607,45.12803649902344,10881195
2016-10-14 00:00:00-03:00,CHILE.SN,45.128037524085734,45.304245820249854,44.85460948537492,45.0186653137207,7918827
2016-10-17 00:00:00-03:00,CHILE.SN,45.01866655523582,45.08550761728176,44.72700731955242,44.751312255859375,8700326
2016-10-18 00:00:00-03:00,CHILE.SN,44.75130561479625,45.98477846212559,44.95182379677365,45.88148498535156,28536523
2016-10-19 00:00:00-03:00,CHILE.SN,45.8814873871551,46.458727081798685,45.8693299457657,46.2946662902832,8516533
2016-10-20 00:00:00-03:00,CHILE.SN,46.29466648922429,46.29466648922429,46.01515974734024,46.13668441772461,11752968
2016-10-21 00:00:00-03:00,CHILE.SN,46.13668749164935,46.30074829480064,44.96398180591176,45.82072830200195,15383076
2016-10-24 00:00:00-03:00,CHILE.SN,45.82072781418737,47.37623373337859,45.869332710658824,46.4040412902832,13552499
2016-10-25 00:00:00-03:00,CHILE.SN,46.404043073010875,47.38839299604476,45.57160148949888,47.358009338378906,17893646
2016-10-26 00:00:00-03:00,CHILE.SN,47.35800606689327,47.327627385729656,46.85368115923127,47.16356658935547,12098779
2016-10-27 00:00:00-03:00,CHILE.SN,47.16356856282656,47.382312984209534,47.08458000897337,47.22433090209961,6794043
2016-10-28 00:00:00-03:00,CHILE.SN,47.224326338412915,47.37015593857548,46.786837537925216,47.242557525634766,7898564
2016-11-02 00:00:00-03:00,CHILE.SN,47.370157781256836,47.370157781256836,46.90836402944511,47.18179702758789,20919372
2016-11-03 00:00:00-03:00,CHILE.SN,47.181794590533,47.983852406795556,47.06634367134176,47.370155334472656,15057202
2016-11-04 00:00:00-03:00,CHILE.SN,47.37015338208827,47.26685990808255,46.294662626133295,46.41618728637695,17071184
2016-11-07 00:00:00-03:00,CHILE.SN,46.41619639094039,46.96913121630612,46.51341613820503,46.72608184814453,36079327
2016-11-08 00:00:00-03:00,CHILE.SN,46.74430579562452,47.39446026752313,46.73215332909928,47.370155334472656,8635105
2016-11-09 00:00:00-03:00,CHILE.SN,46.786836244034376,47.333697229520546,46.75645756537549,47.10887908935547,15813293
2016-11-10 00:00:00-03:00,CHILE.SN,47.21217984570369,47.46738167828002,46.17314630027332,46.41012191772461,19625785
2016-11-11 00:00:00-03:00,CHILE.SN,46.41011961086227,46.397967143248394,45.134115485809374,45.70527648925781,25964080
2016-11-14 00:00:00-03:00,CHILE.SN,45.70527621851343,46.30074712806566,45.33462844568773,45.46222686767578,14931445
2016-11-15 00:00:00-03:00,CHILE.SN,45.462227124900785,46.77468865244656,45.56552558679295,46.72000503540039,19841491
2016-11-16 00:00:00-03:00,CHILE.SN,46.72000754333329,47.540296663883,46.4951893676699,46.9205207824707,14958037
2016-11-17 00:00:00-03:00,CHILE.SN,46.92051608996239,47.53421318866565,46.60455194672424,47.15141296386719,18122760
2016-11-18 00:00:00-03:00,CHILE.SN,47.15141595343662,47.56459985925308,46.54379256253005,47.43699645996094,13047538
2016-11-21 00:00:00-03:00,CHILE.SN,47.43699576726445,48.29982096975241,46.92659710075954,48.19044876098633,4337914
2016-11-22 00:00:00-03:00,CHILE.SN,48.19044842200205,48.23297957124351,47.394464284338696,47.89271545410156,11304739
2016-11-23 00:00:00-03:00,CHILE.SN,47.892721688304476,47.8805692191674,47.09065872525716,47.63751983642578,8945637
2016-11-24 00:00:00-03:00,CHILE.SN,47.63751604051448,47.64966850868321,47.15141731376517,47.30332565307617,6541897
2016-11-25 00:00:00-03:00,CHILE.SN,47.3033289180971,47.97170973910742,47.09065822326326,47.88664245605469,12080949
2016-11-28 00:00:00-03:00,CHILE.SN,47.886638622560824,47.97170589880362,46.786842752623585,46.81722640991211,10855472
2016-11-29 00:00:00-03:00,CHILE.SN,46.78684406297909,47.68612672273196,46.48911107499252,46.604557037353516,12307586
2016-11-30 00:00:00-03:00,CHILE.SN,46.60454836048893,46.786835352176205,45.875405368142665,46.379730224609375,12113044
2016-12-01 00:00:00-03:00,CHILE.SN,46.379733559186704,46.78683871602329,45.8754086664604,46.2946662902832,12819998
2016-12-02 00:00:00-03:00,CHILE.SN,46.29467316752093,46.543796290544854,45.88756795020742,46.312904357910156,5201232
2016-12-05 00:00:00-03:00,CHILE.SN,46.312895551436384,47.637509423429165,46.179218420148736,46.9144401550293,15870497
2016-12-06 00:00:00-03:00,CHILE.SN,46.91444085874919,46.90836213821617,46.17921911284025,46.22782897949219,22515261
2016-12-07 00:00:00-03:00,CHILE.SN,46.227826997457754,46.786835465584225,45.91186287776727,46.16706466674805,35389125
2016-12-09 00:00:00-03:00,CHILE.SN,46.167075097009096,46.90837072474134,46.06377662426355,46.6774787902832,14135003
2016-12-12 00:00:00-03:00,CHILE.SN,46.67747634753374,46.92052073816023,46.246061237403296,46.531646728515625,10533236
2016-12-13 00:00:00-03:00,CHILE.SN,46.17922579047754,47.996012357701005,46.17922579047754,47.862335205078125,13966605
2016-12-14 00:00:00-03:00,CHILE.SN,47.86232679476895,47.98993017796127,47.333696998579626,47.534210205078125,69817604
2016-12-15 00:00:00-03:00,CHILE.SN,47.53421579250048,47.661819190691986,47.27294022386605,47.41876983642578,7183164
2016-12-16 00:00:00-03:00,CHILE.SN,47.41876759010952,47.76511041633021,46.80507048686107,47.44914627075195,22050664
2016-12-19 00:00:00-03:00,CHILE.SN,47.44914818106348,47.88056326901965,46.908365858868784,47.121036529541016,11023592
2016-12-20 00:00:00-03:00,CHILE.SN,47.121036118150066,47.868410383476856,46.90836544933457,47.77119064331055,13749320
2016-12-21 00:00:00-03:00,CHILE.SN,47.7711880795211,47.7711880795211,46.80506945066988,46.89013671875,13814233
2016-12-22 00:00:00-03:00,CHILE.SN,46.890137808130774,47.364079052613484,46.78683935014631,46.83544921875,10932863
2016-12-23 00:00:00-03:00,CHILE.SN,46.83544914834258,47.27293796511811,46.51341125652889,46.780765533447266,5180370
2016-12-26 00:00:00-03:00,CHILE.SN,46.786836815635766,47.03596486593567,46.48303012772361,46.63493347167969,8391738
2016-12-27 00:00:00-03:00,CHILE.SN,46.63493715009748,46.92051764799791,46.30074678239243,46.51341247558594,14235394
2016-12-28 00:00:00-03:00,CHILE.SN,46.51341429083288,47.39446572822405,46.476956887056616,47.1331901550293,12304758
2016-12-29 00:00:00-03:00,CHILE.SN,47.13319080662476,47.941327447635544,47.12103833853134,47.72865676879883,31260755
2016-12-30 00:00:00-03:00,CHILE.SN,47.72864756755612,48.00208053414689,47.33369491786162,47.69826889038086,5310608
2017-01-03 00:00:00-03:00,CHILE.SN,47.69826889038086,48.275508526334974,47.47344578679266,47.69826889038086,6709886
2017-01-04 00:00:00-03:00,CHILE.SN,47.69827883418375,47.904870795013494,47.51599180992221,47.72258377075195,8950087
2017-01-05 00:00:00-03:00,CHILE.SN,47.72258269415283,48.12361413848113,47.26686763098156,47.43092346191406,12491175
2017-01-06 00:00:00-03:00,CHILE.SN,47.430924873182136,47.99601216525665,47.39446746806753,47.686126708984375,6376321
2017-01-09 00:00:00-03:00,CHILE.SN,47.68611739844557,47.95347165041941,47.455220544468155,47.868404388427734,8046567
2017-01-10 00:00:00-03:00,CHILE.SN,47.86841100120228,47.94132580726795,47.467379567841085,47.63143539428711,8672271
2017-01-11 00:00:00-03:00,CHILE.SN,47.63143740988114,48.123614858853365,47.45522910830099,48.093231201171875,21288336
2017-01-12 00:00:00-03:00,CHILE.SN,48.093225727822265,48.184366741686894,47.50383357479583,47.66181564331055,13590568
2017-01-13 00:00:00-03:00,CHILE.SN,47.661820615419515,48.00208972156368,47.47953359427086,47.673973083496094,18760867
2017-01-16 00:00:00-03:00,CHILE.SN,47.673968057162995,48.00208466063678,47.673968057162995,47.941322326660156,2004853
2017-01-17 00:00:00-03:00,CHILE.SN,47.93524571234032,47.94132443320663,47.41268961718015,47.44307327270508,6141875
2017-01-18 00:00:00-03:00,CHILE.SN,48.002084713957636,48.184366741686894,47.39446137351641,47.66181564331055,68666551
2017-01-19 00:00:00-03:00,CHILE.SN,47.66182402509358,47.98994068663426,47.52814686668811,47.643592834472656,6279733
2017-01-20 00:00:00-03:00,CHILE.SN,47.722577545396454,47.8501759585326,47.13925914385275,47.2972412109375,7622251
2017-01-23 00:00:00-03:00,CHILE.SN,47.139262940545564,47.698276453715714,47.139262940545564,47.63143539428711,12685662
2017-01-24 00:00:00-03:00,CHILE.SN,47.63144146051946,47.84411215916466,47.26079363634916,47.6010627746582,9099098
2017-01-25 00:00:00-03:00,CHILE.SN,47.60712637996208,48.008157778962975,47.57066898005291,47.7347297668457,4188889
2017-01-26 00:00:00-03:00,CHILE.SN,48.30588818998215,48.30588818998215,47.74687972843962,47.868404388427734,11938684
2017-01-27 00:00:00-03:00,CHILE.SN,47.698281431931434,47.86841599717475,47.54029933563406,47.643592834472656,10186119
2017-01-30 00:00:00-03:00,CHILE.SN,47.64359129902215,47.64359129902215,47.12104012559093,47.279022216796875,4682330
2017-01-31 00:00:00-03:00,CHILE.SN,47.27294399934377,47.819805090118074,46.975211003790804,47.01774215698242,21856188
2017-02-01 00:00:00-03:00,CHILE.SN,47.63751336679555,47.63751336679555,46.72607830529611,46.9691276550293,11028608
2017-02-02 00:00:00-03:00,CHILE.SN,46.7746864037794,47.21217521673044,46.543789530277465,46.75038146972656,14359122
2017-02-03 00:00:00-03:00,CHILE.SN,46.96912533782698,47.09672872734333,46.72607600008453,46.944820404052734,9237652
2017-02-06 00:00:00-03:00,CHILE.SN,46.786837609586755,47.315467423784206,46.562019462859986,47.2972412109375,7588766
2017-02-07 00:00:00-03:00,CHILE.SN,47.212173269644595,47.43091766709883,47.10887979138159,47.370155334472656,5350289
